Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts,Latest Close_Color,Realised Volatility 30d (%)_Color,Realised Volatility 100d (%)_Color,Realised Volatility 100d 1d (%)_Color,Realised Volatility 100d 1w (%)_Color,Min Realised Volatility 100d (2y)_Color,Max Realised Volatility 100d (2y)_Color,Mean Realised Volatility 100d (2y)_Color,Rvol 100d Percentile 2y (%)_Color,Rvol 100d Z-Score Percentile 2y (%)_Color,Realised Volatility 180d (%)_Color,Realised Volatility 252d (%)_Color,Weighted IV (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Weighted IV 3m (%)_Color,Weighted IV 3m 1d (%)_Color,Weighted IV 3m 1w (%)_Color,ATM IV 3m (%)_Color,ATM IV 3m 1d (%)_Color,ATM IV 3m 1w (%)_Color,Rvol100d - Weighted IV_Color,Volume_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,Open Interest_Color,OI 1d (%)_Color,OI 1w (%)_Color,Num Contracts_Color
49,BE,Bloom Energy Corporation,55.0,66.57,75.77,0.5,0.94,65.07,118.39,84.0,40.4,29.71,83.16,92.73,98.74,0.68,7.08,100.86,,,95.37,-20.03,0.99,-22.97,"173,257",257.4,261.87,"638,812",1.82,6.51,471,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
367,MDRX,Veradigm Inc.,4.85,35.4,54.72,0.5,-0.17,29.02,84.32,58.47,40.25,40.85,71.75,65.15,,,,,,,,,,,N/A,,,N/A,,,N/A,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
85,W,Wayfair Inc.,86.19,58.48,64.36,0.5,-2.66,56.89,99.03,71.84,40.15,29.22,81.87,75.77,63.1,-5.7,-20.39,64.11,-5.65,,65.06,2.96,9.28,1.26,"17,399",-34.04,-24.57,"311,341",3.03,6.56,389,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
35,DIS,Walt Disney Company (The),117.37,19.59,25.6,0.5,-8.02,19.98,40.12,28.41,39.65,33.29,31.72,29.26,37.97,14.17,12.25,34.24,10.58,,27.71,9.6,2.6,-12.37,"65,246",166.47,113.87,"841,584",0.7,0.95,467,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
298,JAMF,Jamf Holding Corp.,9.61,48.45,40.94,0.5,0.99,31.34,47.98,40.8,38.65,51.32,41.24,39.71,96.97,83.55,38.98,60.15,16.58,,58.35,15.61,29.25,-56.02,340,-1.73,112.5,"5,091",2.5,1.82,16,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
127,PSEC,Prospect Capital Corporation,2.84,28.39,26.12,0.5,-6.55,15.53,35.97,28.15,38.4,35.8,27.74,30.39,73.03,6.69,0.72,71.95,,,30.41,11.86,12.18,-46.91,"2,666",23.94,35.81,"109,600",0.15,0.87,47,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
56,SHOP,Shopify Inc.,143.44,66.9,54.06,0.5,-1.9,43.24,72.82,56.84,38.4,37.02,63.21,59.58,81.5,61.21,55.54,72.1,40.73,,37.2,-27.58,-26.36,-27.44,"29,505",-5.07,-12.94,"512,989",1.58,3.01,571,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
278,CMS,CMS Energy Corporation,70.91,13.18,16.69,0.5,-2.01,13.64,21.62,17.49,38.4,33.32,17.96,17.08,39.11,7.37,30.01,27.0,3.25,,26.28,3.42,15.59,-22.41,"2,475",-2.6,-1.94,"8,920",-0.06,3.32,22,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF
106,BILL,"BILL Holdings, Inc.",50.92,69.02,49.08,0.5,3.82,41.0,89.54,59.99,38.4,26.61,74.19,68.56,61.21,0.64,8.89,63.2,,,58.43,6.43,12.07,-12.14,"26,099",127.66,172.52,"173,359",0.83,4.65,318,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
46,CVX,Chevron Corporation,154.85,17.81,20.05,0.5,-13.86,16.09,32.31,22.69,37.91,30.88,26.97,24.96,26.24,2.46,5.37,26.75,-10.77,,24.91,-4.76,23.77,-6.18,"29,469",-0.74,-26.86,"655,085",0.75,3.03,389,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
235,ALNY,"Alnylam Pharmaceuticals, Inc.",482.13,48.37,39.32,0.5,-5.1,31.45,60.76,45.71,37.66,24.67,46.42,43.16,50.98,-5.88,2.95,48.24,-3.41,,42.95,-0.56,4.28,-11.67,"4,686",3.03,18.24,"20,147",3.25,8.55,184,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
135,FIVN,"Five9, Inc.",26.38,52.12,45.35,0.5,-3.51,36.1,68.32,51.5,37.66,25.8,50.72,48.92,61.69,0.51,5.9,65.59,4.79,,66.3,10.33,13.61,-16.34,"3,300",-1.7,-10.62,"97,867",0.31,2.32,120,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
164,PMT,PennyMac Mortgage Investment Trust,12.39,22.91,24.31,0.5,-7.94,14.33,34.45,25.13,37.41,43.53,26.38,23.41,60.18,2.18,8.6,62.15,6.0,,17.31,-54.25,-46.14,-35.87,898,-6.94,24.03,"68,399",0.12,0.9,27,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
245,PSN,Parsons Corporation,74.5,28.57,29.47,0.5,7.36,19.13,44.56,32.1,36.91,36.75,36.75,35.54,55.51,-14.86,19.12,51.43,-16.82,,27.41,-12.43,-12.4,-26.04,741,-8.41,-76.57,"16,430",0.4,1.84,53,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
296,QTWO,"Q2 Holdings, Inc.",84.15,48.02,40.25,0.5,0.84,34.02,49.99,41.76,36.66,34.41,44.34,42.53,43.75,-11.96,2.33,41.77,,,38.73,-36.33,-5.85,-3.5,741,-18.21,-70.79,"5,800",0.33,57.91,36,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
317,BAND,Bandwidth Inc.,15.59,71.18,53.31,0.5,-0.99,44.19,95.01,66.66,36.66,22.26,51.1,49.93,74.16,15.54,15.17,83.37,,,49.1,-11.64,-7.65,-20.85,598,-10.75,32.89,"3,102",-0.58,-1.15,23,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF
64,BYND,"Beyond Meat, Inc.",2.58,60.08,67.24,0.5,-0.93,59.19,91.13,71.23,36.41,31.13,66.41,64.03,134.19,-0.02,-6.82,134.22,-9.19,,90.35,-2.48,10.38,-66.95,"8,136",-41.48,-36.33,"405,744",1.47,8.32,122,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
206,CDLX,"Cardlytics, Inc.",0.98,125.98,126.57,0.5,-0.08,78.74,197.55,136.3,35.91,38.22,116.2,107.9,191.12,-6.35,16.81,179.61,-2.92,,140.76,0.43,,-64.56,908,-36.28,-20.84,"35,222",0.43,2.24,15,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
159,REAL,"The RealReal, Inc.",8.3,82.55,91.32,0.5,0.3,63.45,107.88,91.72,35.91,48.56,90.64,91.57,84.66,8.66,13.51,86.05,,,,,,6.66,"3,958",150.19,82.56,"71,911",-0.03,1.89,43,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF
223,WELL,Welltower Inc.,168.85,18.34,18.86,0.5,-0.61,14.75,25.86,20.25,34.91,33.46,22.48,21.88,29.58,-1.46,-1.11,23.15,-0.07,,18.92,-23.76,-7.65,-10.72,"1,868",13.35,4.59,"25,389",0.25,1.17,93,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
283,ARAY,Accuray Incorporated,1.6,63.69,63.71,0.5,-0.63,44.71,116.3,74.02,34.66,29.53,62.14,63.77,120.64,-28.78,-30.62,56.43,-16.69,,,,,-56.93,388,-24.07,27.21,"8,231",1.71,10.65,10,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
222,TTEK,"Tetra Tech, Inc.",35.1,21.28,26.13,0.5,-1.24,20.49,37.53,29.31,34.41,26.8,29.75,31.87,53.49,0.57,8.58,45.18,1.14,,31.04,7.0,8.5,-27.37,"2,777",2.32,-3.58,"26,867",-0.01,2.07,48,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF
190,BURL,"Burlington Stores, Inc.",281.55,32.53,37.26,0.5,2.69,26.63,51.23,39.02,34.41,40.67,42.4,38.92,55.73,32.46,24.6,40.82,2.97,,34.27,-6.41,-3.33,-18.47,"5,530",0.58,-5.42,"43,362",0.24,-3.81,219,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF
252,NVMI,Nova Ltd.,277.22,56.29,51.39,0.5,0.18,29.85,66.98,51.74,34.16,48.73,56.61,55.77,57.88,14.75,13.93,65.13,,,49.07,5.86,2.15,-6.49,"2,833",2.24,-39.47,"14,360",0.3,14.96,86,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
179,UPWK,Upwork Inc.,16.0,51.15,46.23,0.5,0.07,32.11,63.02,50.2,34.16,29.41,49.03,53.05,59.85,4.14,6.1,,,,,,,-13.62,"3,314",-40.76,-30.71,"51,183",3.52,13.04,47,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
165,FE,FirstEnergy Corp.,43.36,12.22,14.84,0.5,-2.51,11.92,28.6,18.81,32.92,23.05,22.9,20.65,23.71,-1.12,2.85,23.49,-2.93,,12.73,-39.73,-37.89,-8.87,"2,342",39.82,90.56,"68,122",0.28,0.91,98,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
229,REXR,"Rexford Industrial Realty, Inc.",42.72,29.07,25.71,0.5,-5.67,21.51,35.51,28.4,32.92,24.84,31.25,30.87,36.34,-4.16,-0.53,33.25,-7.69,,24.77,2.83,-7.9,-10.63,648,-75.13,-7.82,"21,775",9.57,16.4,30,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
275,GTLS,"Chart Industries, Inc.",199.34,42.65,48.44,0.5,-3.3,37.0,72.85,56.25,32.42,23.65,60.53,55.73,42.79,-5.24,14.78,35.38,0.29,,8.5,17.94,17.83,5.64,"1,709",-3.06,-39.78,"10,255",0.08,14.34,50,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
322,MIRM,"Mirum Pharmaceuticals, Inc.",77.69,47.94,40.13,0.5,-2.96,36.02,65.49,47.62,31.67,22.05,41.1,39.88,64.52,25.63,22.26,61.89,3.7,,37.16,3.34,-1.42,-24.4,504,6.11,28.24,"2,934",0.03,4.79,32,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
96,SHEL,Shell plc,71.92,12.08,16.98,0.5,-18.27,13.85,29.37,20.3,31.17,26.49,24.12,23.18,34.63,14.7,37.79,,,,,,,-17.65,"57,533",71.99,347.55,"227,445",1.96,4.83,223,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
187,ATEC,"Alphatec Holdings, Inc.",15.8,83.29,56.38,0.5,-0.75,40.43,104.73,67.49,30.92,27.08,56.48,66.4,62.88,-2.54,-8.32,,,,,,,-6.49,"4,324",-21.95,45.0,"46,488",0.56,9.21,37,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
216,NVCR,NovoCure Limited,12.66,42.48,67.64,0.5,0.04,53.74,97.68,73.3,30.42,30.57,61.0,75.09,89.98,-3.48,0.77,94.3,1.64,,66.22,16.01,58.05,-22.35,"2,197",-2.49,12.44,"30,227",1.24,3.63,86,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
188,SHAK,Shake Shack Inc.,98.33,58.57,45.3,0.5,-0.76,32.53,62.98,49.45,30.42,30.75,54.9,50.09,54.88,0.81,8.57,49.12,3.97,,46.78,-0.76,-3.16,-9.58,"4,153",-27.74,-12.09,"45,035",3.98,2.85,346,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
91,OKTA,"Okta, Inc.",93.85,32.24,43.43,0.5,0.96,28.36,62.43,46.48,30.17,36.18,50.62,45.53,49.14,3.24,-0.97,38.93,,,36.35,1.33,1.38,-5.71,"26,369",22.46,-8.55,"241,801",2.25,-3.84,504,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF
123,RCL,Royal Caribbean Cruises Ltd.,345.31,36.22,33.12,0.5,-6.65,28.25,56.19,39.15,30.17,24.31,46.71,42.6,48.5,8.68,16.93,51.41,12.35,,41.86,10.71,2.05,-15.38,"10,702",35.25,24.67,"118,216",0.57,2.77,471,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
361,ITGR,Integer Holdings Corporation,105.52,20.36,26.59,0.5,-1.49,22.58,34.59,29.08,29.93,23.29,28.98,27.83,39.47,9.37,-12.55,38.51,,,5.0,-62.93,-61.53,-12.89,45,-18.18,28.57,259,0.39,4.44,25,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
42,TGT,Target Corporation,90.91,31.4,32.74,0.5,-3.4,26.44,53.92,38.01,29.43,22.69,36.23,41.11,39.03,0.1,2.09,44.23,4.4,,37.63,-11.39,11.4,-6.28,"74,107",-0.63,16.27,"754,209",2.36,4.25,544,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
316,MTSI,"MACOM Technology Solutions Holdings, Inc.",129.79,43.72,35.29,0.5,-4.58,31.62,63.8,44.35,29.18,18.35,52.16,49.78,43.41,2.6,1.83,43.9,1.32,,39.59,1.92,1.74,-8.12,663,150.19,11.24,"3,163",1.8,3.5,65,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
196,BMRN,BioMarin Pharmaceutical Inc.,55.69,28.66,27.26,0.5,-4.15,21.77,43.86,32.9,28.93,16.25,32.49,35.55,38.67,3.07,4.2,,,,,,,-11.41,"2,267",23.95,23.41,"40,137",0.41,7.33,94,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
