Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts,Latest Close_Color,Realised Volatility 30d (%)_Color,Realised Volatility 100d (%)_Color,Realised Volatility 100d 1d (%)_Color,Realised Volatility 100d 1w (%)_Color,Min Realised Volatility 100d (2y)_Color,Max Realised Volatility 100d (2y)_Color,Mean Realised Volatility 100d (2y)_Color,Rvol 100d Percentile 2y (%)_Color,Rvol 100d Z-Score Percentile 2y (%)_Color,Realised Volatility 180d (%)_Color,Realised Volatility 252d (%)_Color,Weighted IV (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Weighted IV 3m (%)_Color,Weighted IV 3m 1d (%)_Color,Weighted IV 3m 1w (%)_Color,ATM IV 3m (%)_Color,ATM IV 3m 1d (%)_Color,ATM IV 3m 1w (%)_Color,Rvol100d - Weighted IV_Color,Volume_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,Open Interest_Color,OI 1d (%)_Color,OI 1w (%)_Color,Num Contracts_Color
66,BYND,"Beyond Meat, Inc.",2.71,58.04,67.18,0.5,0.07,59.19,91.13,71.17,36.91,31.19,66.37,64.3,152.73,7.3,13.82,130.91,2.05,0.47,93.5,-0.04,3.48,-85.55,"53,768",211.45,560.87,"423,118",0.52,4.28,135,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
190,SHAK,Shake Shack Inc.,99.01,37.43,45.82,0.5,2.08,32.53,62.98,49.51,36.91,32.69,55.37,50.38,64.72,10.68,17.93,49.45,0.92,3.07,43.87,-6.53,-6.22,-18.9,"4,167",5.49,0.34,"46,241",0.74,2.68,370,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
290,AEIS,"Advanced Energy Industries, Inc.",158.03,38.98,36.53,0.5,-0.51,27.94,63.68,42.05,36.66,30.15,51.52,46.5,69.88,0.35,58.54,85.12,1.18,118.46,56.86,-0.08,58.3,-33.35,"1,100",-0.36,1.85,"7,033",0.03,2.57,72,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
324,MIRM,"Mirum Pharmaceuticals, Inc.",73.79,51.05,40.74,0.5,0.55,36.02,65.49,47.5,36.41,24.41,41.02,40.06,78.13,31.76,21.09,53.11,0.65,-14.19,38.43,3.53,3.42,-37.39,463,1.76,-8.13,"2,931",-0.17,-0.1,41,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF
250,CMI,Cummins Inc.,415.44,21.42,23.96,0.5,-1.96,20.57,38.53,27.22,36.16,28.56,31.76,29.76,201.94,-6.51,519.0,161.36,-3.05,447.04,401.08,5.24,1533.16,-177.99,"6,040",-2.52,6.64,"16,153",0.3,3.62,264,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
180,PPL,PPL Corporation,35.49,13.55,16.28,0.5,-2.52,13.47,21.63,17.54,35.91,28.06,18.79,18.4,213.31,-1.65,764.03,,,,,,,-197.03,"1,204",1.86,-4.75,"57,478",0.02,5.26,81,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
173,FOUR,"Shift4 Payments, Inc.",86.32,57.11,45.77,0.5,-0.97,37.91,64.0,48.8,35.66,31.92,52.5,50.16,70.55,3.66,23.28,44.41,-3.13,-1.14,42.34,-7.04,-5.2,-24.78,"6,842",-0.9,-63.37,"64,346",0.38,4.22,185,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
102,XIFR,"Unknown (possibly XPLR Infrastructure, LP or similar; limited data as of 2025)",9.72,44.95,47.83,0.5,-4.8,40.28,84.88,54.86,35.41,26.64,62.01,60.19,873.1,9.84,1525.71,,,,,,,-825.27,"7,200",0.13,559.34,"205,657",0.03,2.6,57,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
135,FIVN,"Five9, Inc.",25.5,46.24,45.0,0.5,-1.11,36.1,68.32,51.53,35.16,24.5,50.84,48.9,70.1,2.57,13.64,85.96,0.48,29.63,60.97,1.59,-8.05,-25.1,"5,653",-12.04,71.3,"104,918",2.5,7.2,139,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
107,BILL,"BILL Holdings, Inc.",51.37,67.02,48.72,0.5,-0.34,41.0,89.54,59.77,35.16,26.39,73.86,68.63,72.96,17.35,19.19,,,,56.96,1.54,-2.52,-24.25,"7,471",15.1,-71.37,"181,958",0.13,4.96,351,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
360,ITGR,Integer Holdings Corporation,103.07,24.94,27.32,0.5,1.88,22.58,34.59,29.0,34.91,31.01,29.25,28.04,92.19,117.47,133.55,,,,,,,-64.87,67,0.0,48.89,311,1.63,20.08,28,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
248,PSN,Parsons Corporation,75.42,28.8,28.96,0.5,-1.2,19.26,44.56,32.23,34.91,33.47,36.74,35.28,61.07,-3.82,10.01,44.27,-21.93,-13.92,61.92,78.18,125.94,-32.11,"2,281",282.72,207.83,"16,576",0.41,0.89,65,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
212,RWT,"Redwood Trust, Inc.",6.04,26.95,30.19,0.5,-6.42,22.99,40.79,31.65,34.91,39.16,34.1,31.52,656.14,-1.16,1230.57,,,,,,,-625.96,"1,406",-6.2,133.55,"33,218",1.35,3.0,22,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
281,CMS,CMS Energy Corporation,69.96,12.25,16.54,0.5,-0.26,13.64,21.62,17.43,34.66,31.06,17.99,17.16,212.43,8.05,443.21,268.8,1.31,895.46,,,,-195.89,"2,393",3.82,-3.31,"9,142",0.19,2.49,27,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
186,BURL,"Burlington Stores, Inc.",267.21,32.54,36.82,0.5,1.03,26.63,51.23,38.89,34.16,38.96,42.53,38.98,70.93,34.44,27.28,39.14,-0.04,-4.11,36.15,28.52,5.5,-34.12,"8,008",16.92,44.81,"50,122",1.72,15.59,251,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
183,UPWK,Upwork Inc.,17.1,47.71,46.17,0.5,0.45,32.11,63.02,50.16,33.92,29.39,49.12,53.0,68.07,4.85,13.74,,,,54.03,-0.44,,-21.9,"12,853",401.68,287.84,"54,877",0.74,7.22,49,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
57,SHOP,Shopify Inc.,147.21,64.83,53.02,0.5,-1.5,43.24,72.82,56.85,33.17,32.38,62.43,59.32,61.04,3.43,-25.11,52.01,-1.97,-24.65,49.66,-1.23,33.5,-8.02,"33,842",-5.38,14.7,"526,124",0.57,2.56,633,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
33,LYFT,"Lyft, Inc.",20.19,56.6,58.07,0.5,3.43,45.1,81.15,64.04,32.67,24.57,58.78,59.4,78.08,-7.3,-6.23,65.24,-9.87,-11.49,62.58,-1.2,9.76,-20.02,"414,556",141.37,145.8,"990,688",6.47,26.35,349,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
283,ARAY,Accuray Incorporated,1.61,63.46,63.48,0.5,0.06,44.71,116.3,74.17,32.17,28.73,61.65,63.19,233.02,6.14,93.16,60.11,-42.03,6.52,,,,-169.54,472,27.57,21.65,"8,736",0.11,6.14,14,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
219,TTEK,"Tetra Tech, Inc.",36.47,20.29,26.0,0.5,-0.3,20.49,37.53,29.31,31.92,25.94,29.78,31.67,94.79,4.66,77.2,73.11,-1.61,61.8,,,,-68.79,"4,613",-4.69,66.11,"30,523",3.7,13.61,50,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
123,RCL,Royal Caribbean Cruises Ltd.,321.7,34.79,33.22,0.5,0.71,28.25,56.19,39.13,31.42,24.74,46.65,42.87,206.53,3.44,325.8,266.55,-1.16,418.45,7.17,-8.92,-82.86,-173.31,"10,753",-25.18,0.48,"125,339",2.76,6.03,538,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
256,NVMI,Nova Ltd.,302.18,55.24,49.95,0.5,0.22,31.62,66.98,51.99,31.17,42.45,56.67,55.87,51.86,-3.74,-10.4,,,,46.03,-0.27,-6.21,-1.92,611,-4.23,-78.43,"15,051",0.63,4.81,114,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
97,SHEL,Shell plc,72.33,11.27,16.68,0.5,-0.15,13.85,29.37,20.26,30.92,24.98,24.07,23.02,283.21,9.2,717.76,,,,,,,-266.53,"12,459",-70.1,-78.34,"230,325",-2.57,1.27,257,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF
187,ATEC,"Alphatec Holdings, Inc.",15.03,28.27,56.31,0.5,0.23,40.43,104.73,67.43,30.42,27.09,55.52,65.08,90.69,21.89,44.23,,,,,,,-34.38,"1,807",9.78,-58.21,"49,738",1.43,6.99,42,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
26,BBAI,"BigBear.ai Holdings, Inc.",5.94,82.8,109.46,0.5,1.91,70.99,165.75,121.52,29.68,32.39,132.88,130.15,122.76,-4.66,16.0,118.76,-1.15,9.12,115.21,1.21,22.15,-13.3,"196,403",-55.97,200.01,"1,172,094",7.01,21.95,200,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
257,PEGA,"Pegasystems, Inc.",58.04,39.29,37.92,0.5,-30.79,28.17,70.26,51.06,29.43,13.71,58.34,53.05,244.17,27.06,129.97,83.16,0.41,10.31,35.72,-42.97,-19.72,-206.25,"1,080",9.76,1.41,"14,080",-0.08,0.69,133,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF
162,HOUS,Anywhere Real Estate Inc.,7.01,62.76,63.16,0.5,1.4,58.03,78.2,65.12,29.43,30.64,65.12,64.48,74.94,-50.04,4.98,83.17,-6.87,6.49,68.49,-8.92,-0.12,-11.79,"32,417",2303.04,2969.79,"71,409",-0.14,21.94,36,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF
286,HRTG,"Heritage Insurance Holdings, Inc.",24.48,68.02,62.9,0.5,1.54,46.38,95.91,71.04,29.18,26.0,57.93,68.46,100.71,16.39,-6.0,71.59,-2.0,12.96,80.79,7.25,46.27,-37.81,944,70.71,220.0,"8,421",0.93,10.8,33,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
128,MGNI,"Magnite, Inc.",23.07,53.04,56.63,0.5,-4.12,44.29,79.66,61.83,28.93,29.5,67.07,63.31,131.46,23.3,80.9,67.45,4.83,5.8,61.72,0.07,-4.46,-74.83,"8,325",2.4,-17.16,"120,743",0.94,2.55,149,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
359,COLL,"Collegium Pharmaceutical, Inc.",35.62,51.47,36.32,0.5,8.15,29.68,47.85,39.97,28.93,21.39,39.93,39.24,271.12,30.66,158.3,67.56,14.23,-9.41,43.63,22.99,14.41,-234.8,87,8.75,6.1,367,0.0,1.38,18,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF
367,CAMP,CalAmp Corp.,2.77,158.7,113.61,0.5,3.29,94.77,200.55,146.74,28.03,19.07,136.34,,,,,,,,,,,,N/A,,,N/A,,,N/A,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
199,BMRN,BioMarin Pharmaceutical Inc.,53.94,29.65,27.17,0.5,0.05,21.77,43.86,32.85,27.68,16.21,32.71,35.9,46.37,12.59,19.9,,,,,,,-19.2,"3,183",62.23,40.41,"40,689",-0.66,1.38,104,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF
41,TGT,Target Corporation,89.72,31.27,32.4,0.5,-0.16,26.44,53.92,37.97,27.68,21.49,36.34,41.15,210.4,-2.38,439.11,321.53,8.3,636.58,,,,-177.99,"82,100",43.05,10.79,"785,734",0.98,4.18,607,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
14,MSFT,Microsoft Corporation,509.04,15.11,19.68,0.5,-2.72,17.7,32.53,22.77,27.43,23.84,25.97,24.52,128.25,16.12,360.31,134.53,19.64,404.08,117.21,2427.12,373.84,-108.57,"266,099",-2.5,-10.82,"2,484,078",1.71,3.52,"1,588",#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
279,GTLS,"Chart Industries, Inc.",199.4,3.56,45.73,0.5,-5.07,37.0,72.85,56.0,27.43,17.23,59.9,55.51,140.26,57.48,227.78,46.1,7.23,30.32,,,,-94.54,"1,265",-1.4,-25.98,"10,206",-0.03,-0.48,69,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF
112,AR,Antero Resources Corporation,32.83,26.42,37.11,0.5,-5.43,29.22,54.23,42.31,27.18,21.47,47.02,45.48,46.53,2.43,-2.27,,,,44.32,14.46,10.53,-9.42,"6,704",-5.64,-19.07,"164,438",0.39,-0.15,255,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF
213,NVCR,NovoCure Limited,12.68,43.26,66.94,0.5,-0.47,53.74,97.68,73.27,26.43,28.54,61.63,75.22,122.63,10.26,36.29,101.5,-0.06,7.64,67.91,0.73,2.54,-55.69,"2,524",-12.66,14.88,"32,425",2.98,7.27,94,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
325,LAB,Standard BioTools Inc.,1.38,50.42,70.87,0.5,0.5,46.75,105.48,80.44,26.18,27.29,79.18,77.16,80.63,-39.87,-40.13,,,,,,,-9.77,455,-1.73,10.17,"2,853",2.18,5.86,14,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
50,CVX,Chevron Corporation,159.54,17.26,19.11,0.5,-5.05,16.09,32.31,22.64,25.94,25.23,26.76,24.92,224.88,-0.57,757.13,323.91,-2.26,1030.3,,,,-205.77,"27,425",-22.0,-6.94,"651,109",0.78,-0.61,432,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF
