Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts,Latest Close_Color,Realised Volatility 30d (%)_Color,Realised Volatility 100d (%)_Color,Realised Volatility 100d 1d (%)_Color,Realised Volatility 100d 1w (%)_Color,Min Realised Volatility 100d (2y)_Color,Max Realised Volatility 100d (2y)_Color,Mean Realised Volatility 100d (2y)_Color,Rvol 100d Percentile 2y (%)_Color,Rvol 100d Z-Score Percentile 2y (%)_Color,Realised Volatility 180d (%)_Color,Realised Volatility 252d (%)_Color,Weighted IV (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Weighted IV 3m (%)_Color,Weighted IV 3m 1d (%)_Color,Weighted IV 3m 1w (%)_Color,ATM IV 3m (%)_Color,ATM IV 3m 1d (%)_Color,ATM IV 3m 1w (%)_Color,Rvol100d - Weighted IV_Color,Volume_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,Open Interest_Color,OI 1d (%)_Color,OI 1w (%)_Color,Num Contracts_Color
367,MDRX,Veradigm Inc.,4.85,35.4,54.72,0.5,0.91,29.02,84.32,58.47,40.25,40.85,71.75,65.15,,,,,,,,,,,N/A,,,N/A,,,N/A,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
49,BE,Bloom Energy Corporation,55.0,66.57,75.77,0.54,0.64,65.07,118.39,84.0,40.15,29.71,83.16,92.73,98.07,-5.11,-3.6,96.89,,,119.26,20.72,27.27,-22.3,"48,477",-15.47,-35.23,"627,373",4.93,9.22,328,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
85,W,Wayfair Inc.,86.19,58.48,64.36,0.34,-11.83,56.89,99.03,71.84,40.15,29.22,81.87,75.77,66.91,8.02,-4.54,68.98,,,63.19,8.17,-1.22,-2.55,"26,378",32.47,42.15,"302,175",1.44,4.6,442,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
35,DIS,Walt Disney Company (The),117.37,19.59,25.6,0.99,-21.83,19.98,40.12,28.41,39.4,33.29,31.72,29.26,33.25,3.59,3.68,31.04,,,25.28,-7.43,-5.92,-7.66,"24,485",-20.65,-22.23,"835,768",0.94,1.18,459,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
298,JAMF,Jamf Holding Corp.,9.61,48.45,40.94,0.47,-8.03,31.34,47.98,40.8,38.65,51.32,41.24,39.71,52.83,-35.7,-17.35,51.59,,,50.47,16.67,6.52,-11.89,346,27.21,107.19,"4,967",-0.52,-0.56,15,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF
56,SHOP,Shopify Inc.,143.44,66.9,54.06,0.74,-11.41,43.24,72.82,56.84,38.4,37.02,63.21,59.58,50.56,-33.39,-39.2,52.21,,,51.37,29.71,47.71,3.51,"31,082",-0.79,8.55,"505,025",1.67,2.69,630,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
278,CMS,CMS Energy Corporation,70.91,13.18,16.69,-0.0,-2.63,13.64,21.62,17.49,38.4,33.32,17.96,17.08,36.42,42.34,56.87,26.15,,,25.42,24.81,-3.69,-19.73,"2,541",-0.04,0.47,"8,925",0.17,5.51,22,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
127,PSEC,Prospect Capital Corporation,2.84,28.39,26.12,0.79,-11.89,15.53,35.97,28.15,38.4,35.8,27.74,30.39,68.45,-3.92,3.46,66.68,,,27.18,-3.6,14.8,-42.33,"2,151",-14.64,-82.15,"109,434",1.27,1.81,47,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
107,BILL,"BILL Holdings, Inc.",50.92,69.02,49.08,0.32,-7.2,41.0,89.54,59.99,38.15,26.61,74.19,68.56,60.83,4.73,-0.06,60.31,,,54.9,-3.82,-4.5,-11.75,"11,464",-0.86,-16.82,"171,924",2.45,3.02,334,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
46,CVX,Chevron Corporation,154.85,17.81,20.05,0.38,-19.84,16.09,32.31,22.69,37.91,30.88,26.97,24.96,25.61,4.09,0.84,27.33,,,26.15,4.43,9.75,-5.55,"29,688",-29.29,-28.44,"650,207",1.43,2.48,385,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
134,FIVN,"Five9, Inc.",26.38,52.12,45.35,0.58,-14.88,36.1,68.32,51.5,37.66,25.8,50.72,48.92,61.37,1.44,-0.96,63.77,,,60.09,2.82,1.71,-16.02,"3,357",12.01,-28.94,"97,563",0.34,2.55,126,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
162,PMT,PennyMac Mortgage Investment Trust,12.39,22.91,24.31,0.14,-11.98,14.33,34.45,25.13,37.66,43.53,26.38,23.41,58.9,-10.6,7.34,58.63,,,37.84,127.89,104.75,-34.59,965,7.34,19.88,"68,320",0.08,0.92,27,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
236,ALNY,"Alnylam Pharmaceuticals, Inc.",482.13,48.37,39.32,0.95,-8.74,31.45,60.76,45.71,37.66,24.67,46.42,43.16,54.17,8.71,11.91,49.94,,,43.19,6.07,4.38,-14.85,"4,548",3.29,26.05,"19,512",0.3,4.63,180,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
244,PSN,Parsons Corporation,74.5,28.57,29.47,0.29,2.73,19.13,44.56,32.1,36.91,36.75,36.75,35.54,65.2,40.32,25.97,61.83,,,31.3,-21.34,0.35,-35.73,809,14.43,-74.56,"16,364",0.27,-12.06,59,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF
295,QTWO,"Q2 Holdings, Inc.",84.15,48.02,40.25,0.25,-7.36,34.02,49.99,41.76,36.91,34.41,44.34,42.53,49.69,16.19,13.04,46.84,,,60.83,57.84,56.19,-9.45,906,-2.48,4.38,"5,781",0.49,69.83,36,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
315,BAND,Bandwidth Inc.,15.59,71.18,53.31,0.31,-5.54,44.19,95.01,66.66,36.66,22.26,51.1,49.93,64.18,0.39,9.09,61.38,,,55.56,0.22,1.91,-10.88,670,8.94,48.23,"3,120",0.16,0.52,23,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
64,BYND,"Beyond Meat, Inc.",2.58,60.08,67.24,-0.29,-2.56,59.19,91.13,71.23,36.41,31.13,66.41,64.03,134.22,-1.37,-2.59,140.91,,,92.65,-1.55,-37.29,-66.99,"13,902",-51.12,24.69,"399,861",3.23,7.65,123,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
161,REAL,"The RealReal, Inc.",8.3,82.55,91.32,0.44,-0.14,63.45,107.88,91.72,35.91,48.56,90.64,91.57,77.91,-9.7,0.5,79.98,,,,,,13.4,"1,582",-14.53,-16.87,"71,933",0.04,2.18,44,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
206,CDLX,"Cardlytics, Inc.",0.98,125.98,126.57,0.21,-0.84,78.74,197.55,136.3,35.91,38.22,116.2,107.9,204.08,9.94,30.49,185.02,,,140.16,-4.69,1.47,-77.51,"1,425",14.92,44.96,"35,071",1.29,2.37,16,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
224,WELL,Welltower Inc.,168.85,18.34,18.86,0.48,-4.36,14.75,25.86,20.25,34.91,33.46,22.48,21.88,30.02,-12.57,-3.88,23.17,,,24.82,14.81,14.35,-11.16,"1,648",2.3,-2.43,"25,325",-0.13,3.49,96,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF
222,TTEK,"Tetra Tech, Inc.",35.1,21.28,26.13,0.68,-7.11,20.49,37.53,29.31,34.66,26.8,29.75,31.87,53.19,-4.27,17.58,44.68,,,29.01,20.57,-3.56,-27.06,"2,714",-0.26,0.89,"26,869",0.0,2.2,48,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF
182,UPWK,Upwork Inc.,16.0,51.15,46.23,0.5,-5.97,32.11,63.02,50.2,34.41,29.41,49.03,53.05,57.47,9.21,-16.63,,,,,,,-11.24,"5,594",109.91,63.85,"49,441",0.32,8.78,46,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
283,ARAY,Accuray Incorporated,1.6,63.69,63.71,0.8,-0.97,44.71,116.3,74.02,34.41,29.53,62.14,63.77,169.39,-2.06,-21.2,67.73,,,,,,-105.69,511,2.82,-36.76,"8,093",2.62,16.82,10,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
190,BURL,"Burlington Stores, Inc.",281.55,32.53,37.26,1.23,-8.33,26.63,51.23,39.02,34.41,40.67,42.4,38.92,42.07,5.95,4.0,39.64,,,36.62,-1.14,15.13,-4.81,"5,498",-23.9,-4.13,"43,259",3.05,2.4,217,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
252,NVMI,Nova Ltd.,277.22,56.29,51.39,0.5,-7.7,29.85,66.98,51.74,34.16,48.73,56.61,55.77,50.44,2.88,-8.66,52.03,,,46.36,0.52,-8.88,0.94,"2,771",1.39,20.74,"14,317",4.76,23.52,85,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
234,REXR,"Rexford Industrial Realty, Inc.",42.72,29.07,25.71,0.43,-12.5,21.51,35.51,28.4,32.92,24.84,31.25,30.87,37.92,-7.32,7.25,34.25,,,24.09,14.7,-36.88,-12.21,"2,606",268.08,236.26,"19,874",0.71,7.46,32,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
164,FE,FirstEnergy Corp.,43.36,12.22,14.84,0.46,-5.93,11.92,28.6,18.81,32.92,23.05,22.9,20.65,23.98,4.27,17.56,24.19,,,21.13,-0.89,3.12,-9.14,"1,675",26.13,-57.02,"67,935",0.64,3.27,105,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
274,GTLS,"Chart Industries, Inc.",199.34,42.65,48.44,0.44,-10.48,37.0,72.85,56.25,32.67,23.65,60.53,55.73,45.16,20.06,14.59,35.28,,,7.2,0.92,12.36,3.28,"1,763",-2.49,-40.18,"10,247",0.69,24.19,49,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
320,MIRM,"Mirum Pharmaceuticals, Inc.",77.69,47.94,40.13,-0.26,-4.51,36.02,65.49,47.62,31.42,22.05,41.1,39.88,51.36,2.39,-11.65,59.69,,,35.96,1.49,-6.05,-11.24,475,4.4,24.67,"2,933",1.14,5.58,22,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
96,SHEL,Shell plc,71.92,12.08,16.98,0.49,-26.37,13.85,29.37,20.3,31.42,26.49,24.12,23.18,30.19,-6.71,20.61,,,,,,,-13.22,"33,451",120.35,166.67,"223,064",1.23,3.21,206,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
186,ATEC,"Alphatec Holdings, Inc.",15.8,83.29,56.38,0.69,-2.03,40.43,104.73,67.49,30.92,27.08,56.48,66.4,64.51,9.98,8.06,,,,,,,-8.13,"5,540",4.92,86.41,"46,227",2.3,13.98,36,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
189,SHAK,Shake Shack Inc.,98.33,58.57,45.3,0.49,-10.96,32.53,62.98,49.45,30.42,30.75,54.9,50.09,54.44,-0.78,8.52,48.23,,,47.14,6.19,-2.55,-9.14,"5,747",0.51,32.63,"43,312",-0.88,-0.5,358,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF
91,OKTA,"Okta, Inc.",93.85,32.24,43.43,0.6,-6.19,28.36,62.43,46.48,30.42,36.18,50.62,45.53,47.6,5.47,-2.36,40.83,,,35.87,-5.13,-6.47,-4.17,"21,533",-1.58,-40.56,"236,469",2.24,-2.59,504,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF
216,NVCR,NovoCure Limited,12.66,42.48,67.64,0.52,-2.63,53.74,97.68,73.3,30.42,30.57,61.0,75.09,93.23,7.93,9.22,92.78,,,57.08,-14.51,-9.78,-25.59,"2,253",-16.4,13.9,"29,858",1.63,3.0,86,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
123,RCL,Royal Caribbean Cruises Ltd.,345.31,36.22,33.12,1.09,-21.63,28.25,56.19,39.15,29.93,24.31,46.71,42.6,44.63,-0.32,-4.92,45.76,,,37.81,-5.31,-2.42,-11.51,"7,913",-20.11,-25.98,"117,548",1.3,3.05,451,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
361,ITGR,Integer Holdings Corporation,105.52,20.36,26.59,0.43,-12.17,22.58,34.59,29.08,29.93,23.29,28.98,27.83,36.09,2.11,11.03,40.58,,,13.49,3.85,-39.5,-9.51,55,52.78,61.76,258,-2.64,2.38,24,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF
42,TGT,Target Corporation,90.91,31.4,32.74,-0.34,-11.85,26.44,53.92,38.01,29.18,22.69,36.23,41.11,38.99,-0.53,2.55,43.23,,,42.47,25.48,24.92,-6.24,"74,574",-16.46,-34.4,"736,815",2.98,9.46,557,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
316,MTSI,"MACOM Technology Solutions Holdings, Inc.",129.79,43.72,35.29,0.54,-26.44,31.62,63.8,44.35,28.93,18.35,52.16,49.78,42.31,-4.08,-3.81,42.52,,,38.85,-3.17,-2.27,-7.02,265,14.72,-61.54,"3,107",0.19,3.36,65,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
196,BMRN,BioMarin Pharmaceutical Inc.,55.69,28.66,27.26,0.67,-9.28,21.77,43.86,32.9,28.93,16.25,32.49,35.55,37.52,-0.26,2.77,,,,,,,-10.25,"1,829",-38.69,33.5,"39,973",2.0,6.46,93,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
